uniform, random
1057.0747590312408,1040.3443832402395
1349.5102987811872,454.6084395219615
1069.5824112831376,1097.5393725044557
630.7630403083587,733.6999599339082
1164.199227310886,543.9638247663871
580.4380906070609,528.5689154360964
969.0898501137239,608.7847964466944
665.6646647453272,727.2641748699576
969.4194128269011,951.0924043881822
571.867385017551,887.205886979836
1030.6649603354874,717.9360120949135
1394.6797164271534,586.9641912522886
643.9002034725789,1308.050673203897
1010.4480151266521,488.17694064358363
688.9148711469635,843.0497793821668
1693.574195852696,1186.8144516546784
794.0920533653748,1004.3742065858883
1026.6021148788843,1968.7259720696252
453.72459027250045,1174.9280052031054
799.5852224006533,635.0550357374584
758.3524566964596,533.4597039568957
797.1895612999897,422.89681716753535
626.628812034989,458.30412194845104
969.1074843984403,419.464290029127
509.6688862544661,348.8370005189533
965.5753032185747,737.9350389408614
595.8982576934862,565.025629818722
945.7339452327774,824.364974853703
587.3961979104143,645.739957315723
1001.1721122824158,753.1732258745461
1144.1452351324317,674.2503918240179
2043.2913298213446,307.98643365229947
739.0779276145731,611.6283295611331
552.9374529646616,861.5879874190499
526.4968687460901,580.3655545288688
610.474094845993,496.87508028968625
2044.575430929445,826.7710283520056
1013.4939823150775,525.8047157251913
708.4630197172584,724.3671342161904
801.0264330284646,1102.2612332842155
1204.0024713007863,436.9634153162375
1248.8584399100243,959.0978691062617
1033.7708724182748,778.0416885014661
360.3809245886612,695.2594032327421
1078.9670569852278,1225.8855671125955
1414.8332280274885,1388.2331641538149
1145.1739571173355,408.19160854436757
1169.6152826528983,897.6580436465053
1789.8842649099815,781.5117597468426
508.67292543961725,725.4277651172323
555.2465826979461,533.2211086521111
831.1256181582246,642.0162997399929
872.2416339881191,1219.7597698492343
480.42060514321315,1053.2226159400504
535.0995337977245,1056.6094843576939
416.0900061859888,629.3472502096993
1158.7855556091488,1006.1317846499503
1605.4109323604525,822.2076022739062
1484.0203152212046,871.7262339309575
336.2648228302313,586.699300045736
364.60984946170447,955.0093187650314
840.3460062321728,510.6909322328629
1060.465649041562,599.6370111444184
1401.210055253237,486.98524441861434
1107.8571665527445,393.5893850187114
589.9393307694008,935.3983699454124
1389.1205370251403,528.1068196735789
730.6083548635945,654.998236280639
828.799469981671,414.57028222440323
408.15713646928657,513.3525124541627
309.64317603424763,547.0256690539909
1338.0438637018804,606.9497705477389
702.5610051493559,1359.7995387544916
855.8123438402935,1166.6664084606873
507.24489289447337,1134.4453448314714
914.8344803381434,700.0199629957216
505.73541729196796,487.0231910951727
777.2391809794251,951.5356218369358
752.8261187390639,505.77641233757373
1042.6995350218492,582.7887345615574
609.9934000621166,1108.3882980653113
344.1096844641062,756.4223537608668
555.7635762094648,734.1828597645658
815.3899442473084,1699.055007974834
1177.1680963408214,1395.6439598720365
935.586079208335,641.9442926545735
1326.87686546751,1123.3828952110637
440.7933390490306,477.00068940652466
898.8371849659937,529.365270051396
499.174237097627,559.385558471487
338.2192489736128,1505.2829938361333
803.1767589647437,535.921775668259
651.1952244653232,573.9280519790545
850.856277948756,1206.3056187172597
900.8626731832682,307.5651298032233
840.733338692755,651.1607651079051
944.0176032927566,654.064878974326
912.5348574977437,625.8030704212994
421.39393859451474,1061.4766505656348
1677.1641137048525,725.4092042998388
1003.0987957344614,1312.8094148175553
1363.1495424154518,1142.0130846311968
664.6951166333289,609.155296221923
803.3555359351623,792.558739155958
1251.765962622058,628.9145357303837
671.9898268788771,974.5600560141969
348.49399538537807,1153.8511955705865
727.0911088645196,2281.290292510743
560.5012232642761,562.15645676771
558.0355049030373,620.1374572789804
600.7487121213293,1693.7044594676142
514.4291270043875,1424.0618356226328
592.1015438795121,751.0812835175412
1065.3792861785876,1352.1745094523958
940.9476455800208,698.6683069169175
521.8177220641726,1559.2216392763714
931.3431189653217,1152.673839585563
1241.8967776423983,1379.5054560143258
1053.4863653708549,892.2230296681471
591.6697699193597,621.6420870578058
648.2759313179627,679.3736857926039
873.4476537402468,1271.4679518351413
850.5140609760768,437.68867403980244
780.7350440614555,552.6465578543903
514.4112745636453,1263.3560471588787
784.2271390059776,471.27859975007
800.9523685531732,521.4440435291758
899.4645184837116,497.7467364068978
1014.5117325024952,652.897760112926
1219.6530382099509,497.17135063528957
772.5636042265041,468.63579059477456
462.62443282449004,728.3276712138716
439.3773961839322,455.2613920961007
1678.0777719895652,813.187036699905
513.8681773495279,1402.512737546245
1026.553456952813,670.8924487356487
536.3194633297242,643.1334988311509
633.1817831765084,1396.3997987225405
872.2127099652137,424.93421173338555
809.7830783718995,924.9321746290337
1199.1865473937287,677.7028397403525
820.0137121370523,684.9705339570716
